"ID","click"
"140-EE70DBEE1563E718E2FB1FA514540CE2",0
"105-6895CAA4F83B56D1F2EEA3826847A134",0
"140-67462547062305F0807B767BAA7B9FD9",0
"140-2F2F2FD6939C400F61A248FE2135D999",0
"140-8ACDF58CDD62690C400BE7B8CB7D5CCD",0
"34-1e2ae7c3bb89446da17ced6239db5d8a",0
"9-295D4D48750C1368147863AF9B306CF7",0
"140-ECDD15804F0C55F9BBD9358A11357090",0
"140-A2FE9F47B17C27868BF9A7EE1ABF8D71",0
"140-7AB84DA71BFADD1A71D3F059029B2C27",0
"140-7242DFC9EEF7C555D28A170DB80212E8",0
"140-AC008C0AA3C0FAC29870AF33821DE46F",0
"34-13865cd7df654116b63c594bc45cea36",1
"105-CB54842FEB1C0F59923F15C7323423CF",0
"105-65900FFF778F55022CCAC8FD5DBDB76B",0
"140-31E6506275AFB654D8024EEEA7A20503",0
"140-D6E246F89151B03434343AF515F21E2B",0
"34-fddd3bbc6ec74589b460113e175f9c73",0
"140-9CEA5C29F6F998BD4F32B41877B83AD1",0
"10-49E0D22DFDD441789E4719208C1CFF77",0
"105-D84C5FAAFA3AF67D9D1A5043F1396428",0
"140-A02B9C6E69EF7FD83F7E4B0FC539030B",0
"34-61cc2cb7955b471397633174d96be525",1
"140-9680F211957327976D63FDD8F1AB63DD",0
"140-7178561247f511e6af76bc764e210367",0
"140-C45C13556C76FA982B4236E1E9B72705",0
"140-4F3D1138E7C08B8B1CB56C7850E8AFCC",0
"140-7168406CF158908A3380BE95674ED85F",0
"140-19D358A2E8227EFA6B4EF33C88069A74",0
"140-5ECBAAAE48A9C701297BD5652ADDD45D",0
"34-f6795c857d2340edbffb8e32a32ef466",1
"140-61BF6D0959165A1DA19F2E10901B2F61",0
"140-88247497361D5C654685136A38A791BF",0
"140-DB9B4FF701A791BE5DBE951AA220F4C1",0
"140-D315A24A6D20717A6FA7A3962375AFAF",0
"34-c88dca38333b47ec89944e1a991f8c95",1
"9-FBCB8316B63BC02A84DFB74CDA95CB3D",0
"140-5F914885CEAA832BFA3227D44FCB00DF",0
"140-0A5D366219FD46051126E8F3FED964B9",0
"140-78EDA431641C9A15D646373841FB357A",0
"140-3DA087CE9B2B938675D3F8A4A1682010",0
"140-3DEF3E8D44991C0A7B744A10F07D322A",0
"140-FDB42CB3298864382B4CDDF58EB0D13B",0
"34-c00293613565438389803fe6ad6de73d",0
"140-D680FD0A252D63DB055B0E4A15418223",0
"140-ADE7DCEA9A38A4EF89E4B671A4FB819C",0
"34-3de575262d264b85b32f7a45d501fa3c",0
"140-920DC91086CA1826FE45778656737C52",0
"140-1AFDE55CA86DBA6F97325AAD51328E03",0
"140-D162A6627D4ACAF3C78B98F85F54E904",0
"140-3D6C0CDB2BF084C79FD46A640C89283E",0
"140-576DA91AD9532D0023B2405B06899DD5",0
"140-0B1EF1DE674F79796355F217D15E54D2",0
"140-1CC1D1CEB940ECEF06DCAA451C071DE4",0
"34-ea6a97274365474bb08a075c3cc13c8c",0
"140-8F2453383E153B9286B4EE6F8F15F164",0
"140-810188C3164169CF37DA8C5DF18679CD",0
"140-A4857B3DEDA1E74CF5C63A1B4B8C8B88",0
"140-53D5F8DF623C2C6B846908D142485E41",0
"105-A02EC00B1ECE2BB25AB48DC75D6A2F9C",0
"140-976E2896C09C1AFACB570762F10CE71F",0
"140-8A545C0302597F38890FF5284DBFBB30",0
"140-FCA1C24163F0F6E96A6F14E4F00467E0",0
"140-3FAFEC22D904E36674A7F1D369119E7D",0
"140-D61EDBA63D8081498CE1E2824E35F72E",0
"140-404ED8931AA3FE78EB3E9EEC0CACCE02",0
"140-14A6F0FA3C7B3C12D8B8162F00F1B859",0
"34-92ae88d7da14467c934ebdc5427bfa95",0
"140-76a1233c47f511e6ab5dbc764e202c6b",0
"140-B1F828088018DAEDE418A0F4E766A35C",0
"140-B7C250BBA2C89A5174835FECF5F83B38",0
"9-0807E0C15E7471370F9641774191865C",0
"140-3D82B35E05219C2149B29A37D8EA1275",0
"140-710DEC4136EE1883CFD50BB663D9EB55",0
"140-8CD9BBF82A7C81D5810881B8C8AB35D8",0
"140-C763B9E02BB520164F6299AC7A2D3BDD",0
"140-4E06AA97DF4495C36F837EC1A94FA6F8",0
"140-63EACEF7D91FE1110AE635D4635E4071",0
"140-C33CBBE71A29FC16874EAAAC7E527BD1",0
"140-400142874E51E1F0AAD7EBE89AD5C005",0
"140-ECFBFF21C058FC5A42829A6FDB843ADA",0
"140-6E33AB8C1D50B66EF749A256B100E948",0
"140-A30F328A4FEF5FC9C4E7BF88537B20B5",0
"140-CA55C9E4022AD7012492B0518E1074EF",0
"140-92D1917DAB14CCA4BD77FFA87E2A63D7",0
"10-416D1D1EA27FB8FF96A796567484CF79",0
"9-A85A25E736EDD66755C4255819D8D65C",0
"140-A149F86D083D1A9941838FCF1D223CF2",0
"140-F82A9E38A224E1CD4BEB5E927B455B63",0
"140-4660FD3BAD712A9057277113F6A78B5A",0
"140-C7C96884E9D7E83833335421FC4DF8F7",0
"140-AA70A3E99B8EC05BE87B92E9E53914D0",0
"140-9E1AE5402A8E57081B2A859915E3DA81",0
"105-4738F3B8447F29D1FDB483679919BCA9",0
"140-102C3A5153D50AFD33545DC49A780BC4",0
"140-311C90C3DF4CA5BBE731719FE7FF24EE",0
"140-C65A649F97099EF976E052C145E9242A",0
"9-CAC4C01750FA3250116EB7C2B3CCD12B",0
"140-C5173BA771FA1C3B2B5D9B3900983AF7",0
"140-05B01BB43C5C2FA3E4FA172DC9E52CFD",0
"140-139D3D8D7BFD7D8017EF7BBE21E90A2E",0
"34-c30d67b8eaaa48febd39ec1bef7b5ba2",1
"140-339a524e47f511e6b52bbc764e20f9db",0
"140-16D4692A5C8583D9A468DE58001C1017",0
"140-1AB3A5DA0A507DA15D10C6A9872475AB",0
"140-6C1566358E147EA3DCF87ED8CD398B92",0
"140-EF25D82E9BA57D94BD8CD8754F8EC921",0
"140-F33345E2D470AD83129E73C146F6A1B3",0
"140-36BA2BE727879D729065433C89056883",0
"34-0729653d607d48a0b2e3099be468f1e8",0
"9-8F080DDB6839A6518E0CA0DF7DD1431A",0
"34-b14a30fe5a604e1ba0abacab3fcf92fa",0
"140-77463EB8236EA83B8FD7092B5E6878AA",0
"34-1c9c0a5bcc7b4d37902a63090494d1c7",1
"140-0653D408603C201A4E4F95E3383A949B",0
"140-71106185F4383FED1E4427AB56EF81E7",0
"140-355c4e5047f511e6b52bbc764e20f9db",0
"140-358ab0b547f511e6b52bbc764e20f9db",0
"140-387D69AD8A1E151AB0816173B45337AC",0
"140-20EE3333ABBED4B7508133F24C5EF063",0
"140-D99D795090FB69C5C6B4D146A21671AC",0
"140-8EB3A6BF11D106B6FAF0FAC0B27A8A6F",0
"140-CBA39696EF908C1666F642B1E2C3BE8E",0
"34-da2460cdf4794a939970652e281b0252",0
"34-8ea83ea41bcb4f5693a6bc8f5191ddad",0
"10-1111593F9D0079BB0DE7D5F70FF29B3C",0
"140-BCFD9E6DE9808BDE7B865B588E9FF515",0
"140-EBCF5864FA9BBAEF802156175C7BFB61",0
"140-11D56A563B96BD43C56E80237950468C",0
"34-6e79ae79d8d54d95aabc3f1b32615cd9",0
"140-E15BD3417E0889839B1DA63682DB1E49",0
"140-AAB925A9B6992A0AF1FEC4E27208D919",0
"140-86189D828A69A5634A4DDC0A797DCB0F",0
"140-236738160C176AB38659EFA39875A271",0
"140-A3EF9D2BED516E18C60914B42F47AC66",0
"140-FD6AC634A0DACAB4CEC7B906AC680351",0
"140-3b22b9ff47f511e6b52bbc764e20f9db",0
"34-27600e4c973c4b028ecbea828d4f41e3",0
"140-F72A5889745D82E50DEF3EB495695633",0
"9-78285F020D16A24E02731480E96FF2F8",0
"140-E96FFCCC17C985077794CB0624AF1327",0
"140-F93D95A17112F56D37ACF874FCE2E578",0
"140-45524623D16C4FB8D577B6DFAF3F8AD1",0
"10-81920112000F0D6AAD503E80B7227A19",0
"34-e63ff91169dc46629cbbf4d11e9f33f3",0
"152-B6CF2078E784CEE027256D79DD0A58A1",0
"140-908551F704B4D1FA5B799DDDAC3123BE",0
"34-90e6aa369a2f41959300ba159ab51665",1
"140-36CE71DAF3BE1615AB1C651E0B00E5D0",0
"140-A68623E9EEF14F86B6129974AC2CCB57",0
"140-237A3F3E62548D0CA9A43F510B26665C",0
"140-EBA3F61BE7D4538C65209C128E0D3ECC",0
"140-91590DB4BE8254BCAEF7B543B4A4F5B1",0
"140-56C777496F0A009F3BAAD23E7E5DA0F1",0
"34-7d980fb20d7b4bada8cd796a14090ac6",0
"34-b2e10cfd7e8a4f9ab9dac7803c42743f",0
"140-40b2d52c47f511e6b52bbc764e20f9db",0
"140-4314312A3B61679C97350650B7239638",0
"140-672BA3671CD70E0B6F48B292B45CD4F6",0
"140-FBEF17D9947632221F2FC0B6270DDEEB",0
"140-D082C9603DDE9E232B1B38C602EEDF08",0
"105-5DD238CBF069CC3F3AE79E5A914767D0",0
"140-3DC948C037B609E9FECA092E9C2EC5F1",0
"140-57F7B0699306C1032461987C38516D70",0
"34-51413acb065a4623a5c1bacb5503bb95",0
"9-88F0711F1BD234DBFEDE1C8DAB6D4188",0
"140-5826B31F1B2541737C7192D7488EB39D",0
"10-B5020880C3936C20C287642ECAAC8E38",0
"140-F8FF94A7DA339472CA5B82F8AF414A2E",0
"140-B4E652CDCFCED23013C85881948FAA32",0
"140-CB2D008FC094E2604DA405E4FCBBFC40",0
"140-C845BA6B477B03EE04EE36710E318DAD",0
"140-6BF6A79E7BE8DC24CBFE823F375A3C48",0
"140-638F0A426E5310014B70CA45F1DE54B9",0
"10-03D5586FF919B1BF5294475B472BEF8C",0
"140-A2E02C7BEA39B0041FE88D25A183A8F6",0
"140-67F050726D79DF2B48520EF24AD16FFE",0
"140-3C3B6F34C44C93BD7E92D65B94BF9335",0
"140-1128E07957814CC641BD638FBDB9DA10",0
"140-4C9DC779C8E3C43BF1D26C36E5507BEC",0
"140-0F9C4BEFB189667BC70A0C2A742DE674",0
"140-C89000E1DA205BFA58ED4218B07EA968",0
"140-47e8fdca47f511e6b52bbc764e20f9db",0
"105-BAA0124650E6336B8F6D550BD60027A2",0
"9-6517C9F69BFD073099F58B32272D48E5",0
"140-0D8F4AFC8B9896413D1522240DE96140",0
"140-C1EE07F3EECD9DE3538E85F0018695AD",0
"140-62043AA0BCB7CFDF51794D41F04EC7B6",0
"140-EBE8879344BAB41D36B8DEA9D46804AC",0
"10-2AFBA687C45B4832F1418F181E2D51F2",0
"105-0A90C63D0E70E8FCECB4A247B4033821",0
"140-264EF829FE34F276A90725768D73E966",0
"34-942b0cdb78ac407480b45985615711a5",1
"140-4ab2089e47f511e6b52bbc764e20f9db",0
"140-D46FFB9AE9A5960D20C04A40C628039E",0
"140-7585FED16B1EA47C645F7751F8B40B2A",0
"140-E8055CD7FD2E92532D889D1CDE50FA33",0
"140-FBAE8470D1E265398D48D4C358C6FDDC",0
"140-615C84EFE0B6000D121FA75469AFE9EA",0
"140-58749576CF3F24EA12E4F72CBD6912A1",0
"140-27FB1D9BEBEB20114DD9179EB50B642A",0
"140-E3D490017E3D5A66FF742C0CFBE0E9F7",0
"10-B1067D337D2B9513FD4DBB2AD144CE0F",0
"140-B9CE636641664286AD46F55EA6F512E1",0
"140-4ef1fc6747f511e6b52bbc764e20f9db",0
"140-8E0B3F76543FAC7B24EA209F36AA0BFD",0
"140-EA381888AD506338987001035AB89554",0
"34-812e4c9294144721a0ea510af0922af8",0
"140-B39C9D2E5B043B056B8761B0820B3EDC",0
"140-49659D0A049C7B03C747C23D89225832",0
"140-22F92F5CD8895AA8585A88615579029F",0
"140-C4F8DB9D62C1558DDFFF68ADF120A1E0",0
"34-87ec495ecd9046e99455413d104ace3d",0
"140-04CC08C6ED9328BF6CDC5E537697E9BF",0
"140-925CA69DD197E8FF41E1A42FE75976EB",0
"140-5C5AFF85C35504A0864D1094547F33FD",0
"10-7B73E29F6F9E90E53BE9FB1A65ECEA8C",0
"10-93A62ADE9D9C9B7877B57705367C36E9",0
"10-31235CBB76C43A89D4FB6202156F1DD1",0
"140-45CDA161EA27DDC141C8299657268838",0
"152-7F0119589E800892D61DE9F930923E61",0
"34-1ebc950852004509bb31622990e82d4e",1
"140-CB5651C1E66C55A75A1AD51973DC47AA",0
"140-D625740FA35270F5209950744A1ADAE9",0
"34-76831a7eab554983a2e440e1400b630a",0
"140-D8C7957BB53850F025F3056B92170F44",0
"140-B285DDA2F6917C00F495F087AFF348AB",0
"140-F0109988B2D69F2DCB193AAF2F93995F",0
"140-9D719696DA69FBFAC404160D8EED6AC4",0
"140-7E3BF7AE06C7BAF805528B57E5EA9274",0
"34-6e04e557068b489da28b1d274bf370ed",0
"140-7130E4D225D13D15B2575634D35F8361",0
"140-D033952614FA34CEC10027BD3EC8B925",0
"140-C35BCEBADDE14328B7F2FA9565359EEE",0
"140-F425DB676A838D2C2AE1696921EE3519",0
"140-85D5833B7E69C9B481ED280FF35757EE",0
"140-3CE1D8F6877B896E0C92119F8C1734D0",0
"34-cfb3e2a2789c4e7798e4d3a29e51f246",0
"140-86272D4F494F831AA229D579806403B5",0
"34-6c14a3e9880c4b6da079544fd3d57c0c",0
"140-BC424F3BB22ADAE4E8C4619BCD6DDDFF",0
"152-DB523FCCCECE681E91056C03D2CA74E0",0
"140-948DCEEA67FB8CAC5B61C04C83B03D2D",0
"10-951ACD2BAA6F4381BD9D599E26470779",0
"140-3C406E34AE179FB4376F35C6A3A79026",0
"140-0657F2A406864ED6AC26C534C55B22E0",0
"140-5C00EE5DFF3613F88AE3C5F005E0B435",0
"140-38D2699B08320AE128A80ED0F3E1988B",0
"140-7C9AE829D37A94CBC96BF9578069DAE6",0
"140-6834FD21F587FE4D10D3F96F38ABEB3B",0
"140-1EB96B180F1CAD48D9B1866C7E398BCF",0
"140-767BEAE95387EEC378E102A39FD67155",0
"140-A265CA7315BBE7B4DCA8498AEDEEF1AE",0
"140-8210BF264257176A2923377E3AD334D4",0
"140-79685E079CE5D3281AB8A0DA33CF0C9C",0
"140-BB11A3EA81A3E9CE9E0BB08CA270DE7F",0
"140-7759479EDAD0BEAAF9C3EAF284060A00",0
"10-C4BF95DD4A8A21F0028A244DDF895AC8",0
"140-8FA26C2CF7C3EA2905483A3FD0272BE4",0
"140-EF7799536BAFE940F2DAF262CE988DBF",0
"140-A6BDEEBA0E723FB60829B877D38E073D",0
"140-A2D85AAFBB32335976D8BBEAF545A254",0
"9-9A2155BC1484DA50800CEEAAACD186C8",0
"140-8F226A99E35E343AE38877A81591DBC9",0
"140-7A501F428BB7CCAF399D66D016AA4AF4",0
"140-EBBB4A90636DD361BA0C375EFCEFC092",0
"140-3BAABC21F91FACF488340BA486B2FEF1",0
"140-B8BD1A52A7B5FEA7108025225547393B",0
"140-F50BF059F4966BC3CCBCFC0601FF04A6",0
"105-4A284A5F1E6B0DBB9A24314FDA290391",0
"140-0F5F17532E7375E57EB1766677DECB2E",0
"140-077DD805152A5882F2ED49918E2F080B",0
"140-D30FC11E89B872D3EA69D43336B99A1C",0
"34-829818feb2944ad394e1c0c532ee1d24",0
"140-53EE250866B896C504E503A58803E2EC",0
"140-51A2AA227840D25770CFA7A6E43D0C2E",0
"140-650E050AA4D4E7DC9E3884A0FCE3152B",0
"140-C807908263A890D0B15C23BF303B012B",0
"140-84EF3249B0AD19A9C637A51393C701CF",0
"140-34F2279ABC27CC8F9E7ACC2D648A4511",0
"140-722635000028F8C6398BCE77730D9EC8",0
"140-7407F92445CB97F4AD734A447C95D67E",0
"140-E9D2F75E9803CD1BC2659C5336D9E306",0
"140-48F71800D63FED7B28CB0B63782ABA2A",0
"34-73a6a7811fc3430c84b904e3665f1846",0
"34-04d3205b3d3e4c76b5215d581cec7e37",0
"140-E451337E8AA231461A6B8C88B933B4D8",0
"140-A49A7EE774934410095E1F883463B7BF",0
"140-95A1252BEF34A08E3648F3CADC3AB04E",0
"140-3B572E2F0C0033E00C5671F11DB3F410",0
"140-F7C7671AB916A96EC00BD3C6FE9536A1",0
"140-BFC1F9F17EFCBBC5B9DD8F1317865A97",0
"34-c5bf9ac5df2341d1b29c6a880a137f02",0
"140-12f7433b47f611e6a750bc764e210eb1",0
"140-918236517DF172CED079EC4BAACFA8DF",0
"140-FE6927988172B361F85F9EBE7779808C",0
"105-D8B8DDB6D15C50A316A19D43BB59091B",0
"9-79B6541233FFD09BC81223AECC4CD06D",0
"140-6E8DB159B8AE6F0B0679E792DDD0DE89",0
"140-B9442F8FDA654FA9F941F9B087F361C2",0
"34-38df7b3045e24f0c9e8285a8d9614135",0
"140-60D2D4E2E44A9A3316B9CA2DEE84635B",0
"140-AEC45E068E5466AC47779BCE45F7807C",0
"140-8671F7CF57FDE42BBA99568CE905B7EF",0
"140-386C4452C13907400B9235884A0DD13D",0
"140-605405F5BE00876F821FCD3BEAAA1AE3",0
"140-FFCC69059C28E712227A6A44B2B9E025",0
"105-7530C2E8F758B10255278AE9B592A6B3",0
"140-ACE55F5BE7933711D436052D11A9DE59",0
"140-E1450504DA99B95FDF06372381BEB53A",0
"140-B260CFA57D40B455025914774A42C437",0
"140-3C85D8EB6F08DD0CA4B691F9D28D7DB8",0
"140-A3D205879EC598054E6B76420C3343CA",0
"140-8FEE0EA5C160DDBBD7B96F21C81E70D3",0
"140-CA800EB908AF647260CACAEBD3D82697",0
"140-0B029A7E8052F7927BAD9E82455C1097",0
"140-46930843F25B954C5DB3AF802C597B42",0
"34-9089606837eb43c8b04b849a18c1ffaf",0
"140-842284A69A1D5E5057CDFA5C0855C22E",0
"140-5A30CFFFE3DE520B1E4E9287B0F0015E",0
"140-F94E25E7E63E385D34F52A8179A3CF3B",0
"140-1AAFC4B8E15E1F392A719A3107686B62",0
"105-E8E6912E3EB3C0CE7C083BF6840B9377",0
"140-71E619663205F655DE42422F9F814ECE",0
"140-FDE84FA7899A340A9B668173B59A67C4",0
"34-245b8dfbc7c0471ba97bcf89721b9c24",0
"140-85830AFE919AFBF78F34E8B04F568CF9",0
"140-5AA9185266C6DC8096C12D3F919BC3B3",0
"105-CB92301C7DA81167AE4B213F97D2CB66",0
"140-E0633D60BCAF1FD5595D17E2024C7391",0
"140-B1DEF5090A5DD250A55E6C88D35C4A0B",0
"140-9410518893337A014EDD2202E6E29E6A",0
"140-6C840F27D4F0995F518F448E79BB3A4B",0
"152-F9BF83F5C5511BDD109B7F6684051517",0
"140-69160AD0E8A51500756F7AB8F05BD482",0
"140-CD6ECDEEBB3C4BC9F5980F525F72C8A0",0
"140-2F9EDD6EE153AB7B57C3C81777F3127C",0
"10-7D8F38C619CE4C371D74E99701A25750",0
"140-C6B038D6F178893423E974443C4EB475",0
"10-EDCC46CBC609A996530A0C14B4E22771",0
"140-5FC8601FE312899DFA6DC4800DFCC7CB",0
"140-D21568724CBF999882E38C249D09AB39",0
"140-88E55C2B437A2FC844F4C93A93DE2A98",0
"140-2D1691D32C035358BA264EB7D66CC41E",0
"9-5F4C48BAC8EB04781E614B7F3314F281",0
"140-6203637E480EC62A710CA4520228DD21",0
"140-630DD8145C3B8171E847C6009A9C9F9B",0
"140-5756FFDD427CE0B3FA0DEE941F85AD01",0
"140-A32D193D5DF653E46DABD9DD95B683BD",0
"140-5CB584EC22D6B04FCC4D78E37AB78392",0
"140-99D0BE9128001C49879B627FE36F340B",0
"140-4B0B1CE9D3191F9A355F5D0C32843632",0
"140-BB004D463AF1290FD145D3F8AD966293",0
"140-83FDC5DBCE4E8ED6D9DDCE590D905099",0
"10-4D60C538849A579A1C0A8039E7911E5B",0
"140-CF78D69E4A3CDC5A97E105E3F7BD9BFC",0
"152-53860C2AC86883B660A99BAB27CE877D",0
"140-83ED7EEF7E5D4CF60747C4DBA77FDC35",0
"34-ea86012bb94f402cbd8a49cb9f7e7e63",0
"9-8DF1A6B710CBA24278248F111A3E532F",0
"140-4C20E0A63194D24F1B5775CD94735672",0
"140-A1BA9F81FB7428C424B52C48A11CEF5C",0
"34-eafccf1a99e246cd8ebfc300b56513bd",0
"140-D588CCCCED14CF81A46B2CF61ADE6DDE",0
"9-997A929F412E618C9D3FCD11CB755DCB",0
"140-650D915EC362F23FBD56AB86B763DDED",0
"140-C82EFB61A204505B23E09BD9C7CB9EC1",0
"164-2924216437616124256",0
"140-AFD98F0363F32222DE9C15AAAC929A7E",0
"140-A66390749F8FE263D2D6760333D4A59E",0
"10-40E811C2B73D656747437D3D32801699",0
"10-DFFB376B7B91C76809538D20B5ECE1B5",0
"34-d1d699545b07463ca9c12ccc9ac1aa1f",0
"10-2DD0B546C59AC28D394B4852FCA1F9EB",0
"34-dd65140e93fd496490fcb90e51eb62c4",0
"10-7C527EE79DFD38AFE5D10F683A9436DE",0
"34-95b4173effb149398493794d4c6a0539",0
"140-425B5903E0E400B17E02A4CC4E43B035",0
"9-0FCE3CDC586197D480B2043B68A55D7D",0
"34-85d85a09578145bb9faffc35c3876693",0
"10-E17AA3861E256EB530841865B5F00233",0
"34-0bf90444014b4a4ab783503e37ee8e59",0
"34-61057d931eb44f8c96895a5db3d6e79c",0
"34-ade990a58a7241738bee70a7b7cfcbda",1
"9-DD69A6E4483A68A6A715FA130909A1EE",0
"10-4523DF2E531F0E9CA85C00ED6148F6CB",0
"34-2cfdbfc8befa4493b6a083995bc6ff1e",0
"34-6c82db6f97b1419fb59ac2a5da174e62",0
"34-aee72c6136d74e858aa2d509e191ff11",0
"10-28B488D1F6C44FC73CDA2F8B234D7960",0
"140-D4779747F9A53E6FFA5C487403C64DF3",0
"34-3c3e4224a14f494ebb318e580efb64cf",1
"140-DE609D70FDE0E867833B7F914FA2D491",0
"10-ED493698C949DFE1A028ACDC6EF71D3D",0
"140-1E72D018E5BC0AE9E1EA1A5388E6D4EB",0
"140-8A1FC317BE510006DBCA8DC3FEFC7B89",0
"140-66FC0108DCE85DFCB81C96DCFF4B6A12",0
"140-3366A9BA3DA9F5ACED61A02CF903D5DE",0
"140-24963F8519D1B39A8685DED9F93EA538",0
"34-7ead96622e144d5fa6e5db8e4dfc0c80",0
"34-4619148920d9438fbb384ce5592ebb5c",0
"105-C57FD5E5F0D2B189A622483D1706E728",0
"140-55E9FEF9BF6AC43C8DF150A621B0E0DE",0
"10-67334BC7B9D7E7674C690653833564A3",0
"140-3F5DF24D06A3BB71966BFA3523EA17EC",0
"34-1c50c43bfab143bc931afe5025021000",1
"140-5253ED171D732C3F116C836B5D72B018",0
"34-ec3144af278a4935be5fd09030ca3572",0
"140-8964B4705FB60F960DBEE2B52CB7E002",0
"34-8382188617b547cd9e1fc35a5ae75775",0
"140-12CA5FB48F271C64E7C0D6C5FC8DFE9A",0
"140-D2B2346D8ED17CD24F549BC6B890AB26",0
"140-733F68FCEB9662C011366144879F556B",0
"140-5E6F472D1466B7CA44B1CB608A5E6001",0
"140-EF5ED365BE6D94E0C433191B931D32D5",0
"34-3314fe9a32c5495bab78444ae421f83a",0
"140-6AA6EFEBA4500D70CE3E49866D1A72F3",0
"140-681FD1B5CC447B04E64D8D4BBA77A012",0
"105-6F95758F5471DF13BC990ECC1FD05D58",0
"140-E19C5587D1FC29A44C167A6D0A993B78",0
"140-9C4A40321C52AF386E8F02D43B6CD171",0
"140-2E44A941B5F502800E224D59A5681E52",0
"140-61131608125DB2E9593593712D91A907",0
"140-427A6BE2890D43050C6A5EBC0D73CC2C",0
"140-B9EA716A7865B281649984C237FFD571",0
"105-ECCE7D4F4F747C3E209635C3C0229080",0
"9-37468678A44255CE2B36614FD3949C9C",0
"105-7FE6BD5511229001C821AEFF636FC562",0
"140-BDFE4F45AF1FC2036A48F4EBBDB9BEE6",0
"34-5593c2f3504f4e239a8f828656b8cc9f",1
"140-F9913BE447319A90B4487937B0F23B99",0
"140-EA4B384CA51A660E9D077530501ACAE4",0
"34-182f79ed056f4d2bbaa2b60b3c6b28a5",1
"140-EE749D9A88FF7B880B8DB6D5B548C6A7",0
"140-1885645E067176929B788C8E6DA6EE84",0
"140-47722A8C95160B11B133593049BE02DD",0
"140-490447F1DCEA378A6FBE72AFBAEDD590",0
"140-BBEA503902AFCF8B41A62CE709F40037",0
"140-B08CFCD05C574745E44746F9DBFE7343",0
"9-9AF8F94C2ED7B96075638622E7402CD4",0
"34-24b969a4a4984cc4997a66c83f1bced8",0
"140-23976852AB755E8ED0C6E8F4B4FE91E3",0
"140-AAD72F57D631DDEF63F490394C111D89",0
"140-62C02B5CD1D00C83CC79827B190E1949",0
"140-97DF3C8EE0E1D8F069201C9AF0B5FF0B",0
"140-D3FDA05F65FE1EDF70A53D0CE5A2707F",0
"10-08F79D024C97B632B7E0734D6FCBF6CC",0
"10-BD2AE810A058D3723B48AD57B1B4B30C",0
"140-9D40CEB313771A6E6A9EE6A136AABA01",0
"140-6CF12B3B96C0E4C28508451449F79BF3",0
"140-DD04B792E7D67927968F798AFE2A139B",0
"140-F6E40B67E503980867FE7B1041180394",0
"140-F98D8B257A92D0414D93C65F4E8A1900",0
"140-f03feeec47f511e681abbc764e20bebb",0
"140-91FF21033F0383C6EDF87D3B69A2CBE4",0
"140-7E8828BF745A4A715169FD2C457FA7CD",0
"10-9AD7595CDF69B493562F75EAC6870E36",0
"105-183829B0020ED2D19EADB585294BFD79",0
"34-83c83ec6c48b450ca212c0802349cf58",0
"140-3A9D9A579639CE117AE12165D68201B4",0
"9-063003B30CA3028077030FE352830F75",0
"34-c1d8293dba444ce28b90eb4f215d50bb",0
"140-76BE245C777967BC85389A5AA29FDE20",0
"140-26A9BF5B59A7F0EE74223C2A0BA1EBFD",0
"140-9FF8D8C57EE0FE6B3A77AD751330259A",0
"140-62D496B343A5A5DB3EBFE27883656357",0
"140-2825DE79C3BC15FE15A050CA675B24B9",0
"140-D6F17F62F6CF27C971A19CDBCA812C71",0
"140-0444A16406E334FF13DB66D877ABC6C5",0
"140-494F6C580556697736E8485A353FB551",0
"140-EEAEB96B55D6477AF64A9B063B23219D",0
"140-458D41BC3CA19D7747413167778336E3",0
"105-102CB019CB2A5905BD06DF083A786A7F",0
"140-5E01762F75DFE3D169D06968BD1DA067",0
"140-E523E7E396C5402EDF33C66F912143DC",0
"10-89802A2065366AA65373F7B95C087974",0
"105-11C9F43038FD34542275E1D84C2603DF",0
"140-17ADDE8CF6FF95CF1A1C73F684786412",0
"140-B17B056517BD7BF509C5EBADCA87FF19",0
"140-963BC11072E12E6932A3A2C108DA2749",0
"140-3F0E2513AA189B7FBE2AFA1F29AB075E",0
"105-7CEF09540F8F72315C7135745F523C95",0
"9-589B8378F2A5F42CDF0FD22277AD0842",0
"140-7EC6DA7D821B9E6CC2AD7C8FB898C94A",0
"140-618DD4DCA7568F9348E15410B62107D3",0
"140-0BEF9FC1CD9E9E29A85FDE2486D2922A",0
"140-1D033DB4C0144ED2A72F5E81E6069CEC",0
"140-E02F1732E97A02B395B4B3E861B359BA",0
"34-8f07133cca7249da818fd8d8b147f8e6",0
"140-C86FF88D829C2F45B64E8791A62626A2",0
"10-0D1FE04C2A1BE09C172317610E8FE533",0
"140-DE3345DC5E781CEE094022F8A59B72F6",0
"140-DD0D05871639C0E8605AA41086DCF0C2",0
"140-57942FBA13D192D6F74853A0E9A25625",0
"140-3893FC41D23F2CD39ED6EBADA0D1633C",0
"140-818EF96FCBF65F70F990A35B397548AA",0
"140-96CAC67182562F3EF5F195C61EDBCE2D",0
"140-A04A557C8143E04FC0B956B1E788C9DF",0
"140-2C26D5071F1CDE30AA80955F1FDF5AFC",0
"34-9668e87d6db3431b8e55eae425100810",1
"140-AE182FBCCB21113C452BBB2A39F3E7A2",0
"140-002B592DF5A9CA375DED5E580F385F26",0
"140-E4AF8301E7A5D4DF1253A3311D3FBB40",0
"140-f7e1d23447f511e6a207bc764e208e9f",0
